OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape__Area,Shape__Length
436,42,101,017000,3,421010170003,Block Group 3,G5030,S,356113,0,+40.0075009,-075.1825911,3833092.28112793,9586.81292481088
437,42,101,017100,1,421010171001,Block Group 1,G5030,S,87429,0,+40.0035359,-075.1742584,941065.945983887,4388.68861909374
438,42,101,017100,2,421010171002,Block Group 2,G5030,S,64165,0,+40.0022881,-075.1705064,690648.955078125,3483.30090524564
439,42,101,017201,1,421010172011,Block Group 1,G5030,S,93609,0,+39.9989093,-075.1684885,1007584.76055908,4037.45204611821
440,42,101,017201,2,421010172012,Block Group 2,G5030,S,73856,0,+39.9967235,-075.1697871,794958.414306641,3888.56115669409
441,42,101,017202,3,421010172023,Block Group 3,G5030,S,59932,0,+39.9976349,-075.1773448,645100.615966797,3516.4990531943
442,42,101,017202,2,421010172022,Block Group 2,G5030,S,80095,0,+39.9984674,-075.1751387,862120.858215332,4626.76648086488
443,42,101,017202,4,421010172024,Block Group 4,G5030,S,71079,0,+39.9980722,-075.1722414,765051.921447754,4086.20058383079
444,42,101,030000,4,421010300004,Block Group 4,G5030,S,102596,0,+40.0219437,-075.0765491,1104316.09967041,4372.65264797058
445,42,101,030000,1,421010300001,Block Group 1,G5030,S,145283,0,+40.0228013,-075.0725074,1563764.07727051,5290.44783564273
446,42,101,030100,4,421010301004,Block Group 4,G5030,S,162767,0,+40.0206338,-075.0924898,1751958.58044434,6070.7867856856
447,42,101,030100,3,421010301003,Block Group 3,G5030,S,85633,0,+40.0199991,-075.0895926,921732.447692871,4873.15746202509
448,42,101,030100,2,421010301002,Block Group 2,G5030,S,194672,0,+40.0180861,-075.0867447,2095382.41571045,5988.74195453253
449,42,101,030100,1,421010301001,Block Group 1,G5030,S,105483,0,+40.0207252,-075.0840367,1135384.15008545,4782.19752921525
450,42,101,030200,4,421010302004,Block Group 4,G5030,S,215534,0,+40.0264836,-075.0868034,2319917.29614258,6093.85948631289
451,42,101,030200,3,421010302003,Block Group 3,G5030,S,134340,0,+40.0248082,-075.0833856,1445979.1385498,5389.54470299982
452,42,101,030200,1,421010302001,Block Group 1,G5030,S,322765,0,+40.0242722,-075.0788173,3474115.54278564,8571.03795099965
453,42,101,030200,2,421010302002,Block Group 2,G5030,S,100326,0,+40.0275587,-075.0804503,1079869.48278809,4156.24500001439
454,42,101,039000,6,421010390006,Block Group 6,G5030,S,191309,0,+40.0383712,-075.0904647,2209616.35449219,8736.89124639603
455,42,101,039000,2,421010390002,Block Group 2,G5030,S,70867,0,+40.0353230,-075.0900201,762784.58996582,3763.86025247476
456,42,101,039000,3,421010390003,Block Group 3,G5030,S,49535,0,+40.0342723,-075.0887425,533170.678100586,3301.83461521446
457,42,101,039000,7,421010390007,Block Group 7,G5030,S,79816,0,+40.0315635,-075.0908522,859096.688537598,4012.95880975182
458,42,101,039000,8,421010390008,Block Group 8,G5030,S,58753,0,+40.0326372,-075.0925803,632402.756774902,3400.81381963491
459,42,101,030502,3,421010305023,Block Group 3,G5030,S,120577,0,+40.0498838,-075.1033525,1297840.63525391,7175.95966665641
460,42,101,030502,1,421010305021,Block Group 1,G5030,S,198394,0,+40.0463551,-075.1020428,2135412.9541626,6261.98008979972
461,42,101,030502,2,421010305022,Block Group 2,G5030,S,91605,0,+40.0474068,-075.1053000,985977.70880127,4020.28861365754
462,42,101,030501,1,421010305011,Block Group 1,G5030,S,151261,0,+40.0448755,-075.0975071,1628106.784729,5173.90762720736
463,42,101,030501,3,421010305013,Block Group 3,G5030,S,119167,0,+40.0419394,-075.1014852,1282660.02166748,5319.36018321438
464,42,101,030502,4,421010305024,Block Group 4,G5030,S,165956,0,+40.0426764,-075.1046264,1786282.79669189,6402.71525615973
465,42,101,030501,2,421010305012,Block Group 2,G5030,S,106947,0,+40.0408809,-075.0998777,1151143.43933105,5295.78332938403
466,42,101,036303,4,421010363034,Block Group 4,G5030,S,363255,0,+40.1000978,-074.9648582,3892885.47906494,9795.19533114635
467,42,101,037800,2,421010378002,Block Group 2,G5030,S,3227064,1724906,+39.9809152,-075.0920286,52505297.0076294,34298.1680570327
468,42,101,037800,1,421010378001,Block Group 1,G5030,S,456011,211932,+39.9712058,-075.1170273,7053636.21643066,15660.3995221998
469,42,101,014300,1,421010143001,Block Group 1,G5030,S,472803,282808,+39.9671225,-075.1265617,7855268.43286133,17833.5827019954
470,42,101,015800,3,421010158003,Block Group 3,G5030,S,128409,0,+39.9722853,-075.1269765,1382175.81445313,5957.22236333227
471,42,101,016500,2,421010165002,Block Group 2,G5030,S,78720,0,+39.9905107,-075.1512853,847332.83392334,3727.09414493635
472,42,101,037900,3,421010379003,Block Group 3,G5030,S,781579,0,+39.9936980,-075.0888098,8412652.5916748,12268.0260268563
473,42,101,018300,3,421010183003,Block Group 3,G5030,S,678910,24624,+39.9998359,-075.0773764,7572622.20684814,14288.4711837698
474,42,101,039000,1,421010390001,Block Group 1,G5030,S,1407097,0,+40.0363276,-075.0956762,14999769.2141113,21935.8844792515
475,42,101,029200,3,421010292003,Block Group 3,G5030,S,172885,0,+40.0279627,-075.0900097,1812174.70501709,7317.14903288577
476,42,101,031200,2,421010312002,Block Group 2,G5030,S,189044,0,+40.0366478,-075.0750533,2034784.56445313,6782.56085301934
477,42,101,033200,2,421010332002,Block Group 2,G5030,S,570100,0,+40.0435627,-075.0429756,6348812.26287842,14286.1468467183
478,42,101,033200,1,421010332001,Block Group 1,G5030,S,258320,0,+40.0447763,-075.0489165,2780441.49090576,7919.03925213169
479,42,101,031900,5,421010319005,Block Group 5,G5030,S,294547,0,+40.0244648,-075.0679096,3170401.65319824,7799.46921905418
480,42,101,032500,3,421010325003,Block Group 3,G5030,S,286271,0,+40.0274580,-075.0440475,3081281.16821289,7443.71748822656
481,42,101,032500,4,421010325004,Block Group 4,G5030,S,260673,0,+40.0228733,-075.0436912,2805759.25756836,7943.20260533338
482,42,101,032300,3,421010323003,Block Group 3,G5030,S,305091,0,+40.0222676,-075.0499467,3283858.57513428,8019.10732391933
483,42,101,032600,7,421010326007,Block Group 7,G5030,S,184526,0,+40.0262601,-075.0366155,1986154.52886963,6799.78584905718
484,42,101,033000,4,421010330004,Block Group 4,G5030,S,253907,0,+40.0308756,-075.0313573,2719705.61975098,8466.81796497049
485,42,101,033300,3,421010333003,Block Group 3,G5030,S,298261,0,+40.0516465,-075.0479498,3210320.63354492,8787.19182025089
486,42,101,034400,4,421010344004,Block Group 4,G5030,S,1131285,168,+40.0993426,-075.0598140,12178305.7921143,17944.2486199764
487,42,101,035602,1,421010356021,Block Group 1,G5030,S,534918,1158,+40.1034947,-075.0464169,5770012.22070313,11577.1207219409
488,42,101,034802,3,421010348023,Block Group 3,G5030,S,424737,0,+40.0620958,-075.0112637,4571632.13183594,10953.6278740944
489,42,101,036203,3,421010362033,Block Group 3,G5030,S,783373,54575,+40.0738045,-074.9752895,8789732.38983154,14883.0754701872
490,42,101,035900,2,421010359002,Block Group 2,G5030,S,1466958,2511,+40.1092511,-075.0184178,15816455.7359009,21123.3147636008
491,42,101,002702,2,421010027022,Block Group 2,G5030,S,71074,0,+39.9258882,-075.1484342,765029.444580078,3848.28335214637
492,42,101,002802,5,421010028025,Block Group 5,G5030,S,91070,0,+39.9313119,-075.1594229,980255.047668457,3938.74251146698
493,42,101,002802,4,421010028024,Block Group 4,G5030,S,63160,0,+39.9294080,-075.1627146,679843.988525391,4018.4383641004
494,42,101,002802,3,421010028023,Block Group 3,G5030,S,61842,0,+39.9287981,-075.1600909,665671.001525879,3289.55083604947
495,42,101,002802,2,421010028022,Block Group 2,G5030,S,83134,0,+39.9271524,-075.1642307,894849.14440918,4134.25650953218
496,42,101,002802,1,421010028021,Block Group 1,G5030,S,63484,0,+39.9267515,-075.1605381,683342.963562012,3307.6785645171
497,42,101,002801,2,421010028012,Block Group 2,G5030,S,74229,0,+39.9265305,-075.1573728,798997.014038086,3579.62671030977
498,42,101,002801,1,421010028011,Block Group 1,G5030,S,74362,0,+39.9289721,-075.1568338,800414.418334961,3577.68248793819
499,42,101,002801,3,421010028013,Block Group 3,G5030,S,74359,0,+39.9314118,-075.1562901,800392.945007324,3581.38243456071
500,42,101,002900,2,421010029002,Block Group 2,G5030,S,51764,0,+39.9303517,-075.1673311,557171.372314453,3047.122532791
501,42,101,003002,3,421010030023,Block Group 3,G5030,S,56333,0,+39.9330383,-075.1735775,606368.99005127,3604.26922969154
502,42,101,003001,3,421010030013,Block Group 3,G5030,S,48136,0,+39.9284555,-075.1721526,518125.975097656,2956.7710311686
503,42,101,003001,2,421010030012,Block Group 2,G5030,S,52169,0,+39.9281881,-075.1700469,561526.364440918,3053.28468290597
504,42,101,003001,4,421010030014,Block Group 4,G5030,S,50802,0,+39.9287264,-075.1742272,546831.025390625,3018.61878363356
505,42,101,003002,2,421010030022,Block Group 2,G5030,S,49611,0,+39.9334004,-075.1716147,534016.284790039,3005.8877787151
506,42,101,003002,1,421010030021,Block Group 1,G5030,S,63970,0,+39.9331076,-075.1692263,688543.171691895,3344.67444597238
507,42,101,003100,6,421010031006,Block Group 6,G5030,S,68953,0,+39.9334881,-075.1803143,742193.657409668,4186.77416366042
508,42,101,003100,5,421010031005,Block Group 5,G5030,S,68383,0,+39.9319467,-075.1780356,736064.176391602,3466.42337258694
509,42,101,003100,2,421010031002,Block Group 2,G5030,S,37461,0,+39.9314037,-075.1755511,403225.045166016,2694.79277604683
510,42,101,003100,3,421010031003,Block Group 3,G5030,S,37543,0,+39.9296758,-075.1767362,404115.054992676,2691.38334763317
511,42,101,003100,4,421010031004,Block Group 4,G5030,S,62866,0,+39.9303521,-075.1797336,676690.147644043,4098.79922201731
512,42,101,003200,1,421010032001,Block Group 1,G5030,S,78165,0,+39.9348162,-075.1825357,841352.923583984,3667.07801797632
513,42,101,003200,6,421010032006,Block Group 6,G5030,S,74939,0,+39.9331168,-075.1888987,806641.971801758,4506.31412858606
514,42,101,003200,3,421010032003,Block Group 3,G5030,S,78285,0,+39.9311513,-075.1833284,842651.297302246,3670.03351932367
515,42,101,003200,2,421010032002,Block Group 2,G5030,S,39436,0,+39.9329856,-075.1829331,424484.937927246,2774.35103585121
516,42,101,003200,5,421010032005,Block Group 5,G5030,S,80854,0,+39.9315820,-075.1866707,870314.114135742,3733.10401800977
517,42,101,003300,5,421010033005,Block Group 5,G5030,S,86603,0,+39.9341616,-075.1927600,932184.7265625,5096.65249197818
518,42,101,017202,1,421010172021,Block Group 1,G5030,S,79504,0,+40.0001778,-075.1726566,855737.237426758,4368.40544224451
519,42,101,017300,1,421010173001,Block Group 1,G5030,S,101734,0,+39.9984779,-075.1651515,1095022.14752197,4190.58607518474
520,42,101,017500,2,421010175002,Block Group 2,G5030,S,116819,0,+39.9968322,-075.1401747,1257390.11126709,5605.79934280234
521,42,101,017500,3,421010175003,Block Group 3,G5030,S,112167,6252,+39.9934287,-075.1442938,1274631.75189209,5519.64543877784
522,42,101,017500,5,421010175005,Block Group 5,G5030,S,102374,0,+39.9978556,-075.1421468,1101929.33508301,4687.20016537042
523,42,101,017500,4,421010175004,Block Group 4,G5030,S,81621,0,+39.9950358,-075.1444661,878533.715637207,4290.52753898898
524,42,101,017601,4,421010176014,Block Group 4,G5030,S,134409,0,+39.9941689,-075.1328494,1443347.66552734,5035.21348732504
525,42,101,035301,1,421010353011,Block Group 1,G5030,S,524869,3264,+40.0693963,-074.9846186,5684533.34368896,10029.3360702194
526,42,101,017702,5,421010177025,Block Group 5,G5030,S,127700,0,+39.9977724,-075.1233320,1374526.8772583,4688.31249827087
527,42,101,017702,4,421010177024,Block Group 4,G5030,S,120067,0,+39.9946911,-075.1239940,1292362.8895874,4556.80842596399
528,42,101,017702,1,421010177021,Block Group 1,G5030,S,92936,0,+39.9917593,-075.1251941,1000318.5559082,4063.75310993828
529,42,101,017702,3,421010177023,Block Group 3,G5030,S,60187,0,+39.9973837,-075.1202977,647823.17388916,3452.01165329223
530,42,101,017702,2,421010177022,Block Group 2,G5030,S,88368,0,+39.9935419,-075.1214771,951155.75,5023.73313628478
531,42,101,017701,1,421010177011,Block Group 1,G5030,S,101657,0,+39.9952892,-075.1183424,1094212.90673828,4943.63129919485
532,42,101,017701,2,421010177012,Block Group 2,G5030,S,79184,0,+39.9969022,-075.1143569,852308.715820313,4549.66845716401
533,42,101,017701,3,421010177013,Block Group 3,G5030,S,60212,0,+39.9978028,-075.1172191,648095.604675293,3384.76666550794
534,42,101,017800,3,421010178003,Block Group 3,G5030,S,59366,0,+39.9912960,-075.1147375,639003.318664551,3719.86519672221
535,42,101,017800,7,421010178007,Block Group 7,G5030,S,118531,0,+39.9905565,-075.1213662,1281794.39544678,4691.09666252991
536,42,101,017800,5,421010178005,Block Group 5,G5030,S,139772,0,+39.9928327,-075.1170624,1504462.77008057,5045.73989827109
537,42,101,017800,4,421010178004,Block Group 4,G5030,S,44344,0,+39.9900296,-075.1167125,477297.062255859,2882.46547824653
538,42,101,017800,1,421010178001,Block Group 1,G5030,S,76542,0,+39.9946981,-075.1135800,823866.080322266,3646.83320328458
539,42,101,017800,2,421010178002,Block Group 2,G5030,S,85381,0,+39.9922653,-075.1119617,919003.149230957,4435.83896266394
540,42,101,017900,2,421010179002,Block Group 2,G5030,S,105786,0,+39.9877602,-075.1087679,1138663.79705811,5341.5913511068
541,42,101,030502,5,421010305025,Block Group 5,G5030,S,122714,0,+40.0444616,-075.1080793,1320836.04504395,5617.84818055249
542,42,101,030600,6,421010306006,Block Group 6,G5030,S,177160,0,+40.0541076,-075.0960266,1906863.03277588,6885.56712764506
543,42,101,030600,3,421010306003,Block Group 3,G5030,S,113930,0,+40.0485355,-075.0951187,1226292.3125,4958.02814036954
544,42,101,030600,2,421010306002,Block Group 2,G5030,S,96984,0,+40.0474165,-075.0933490,1043893.15460205,4605.54539957615
545,42,101,030600,1,421010306001,Block Group 1,G5030,S,199481,0,+40.0488304,-075.0889711,2147108.65881348,6706.00801547733
546,42,101,030600,5,421010306005,Block Group 5,G5030,S,118315,0,+40.0510739,-075.1003158,1273494.03619385,4957.17123194118
547,42,101,030600,4,421010306004,Block Group 4,G5030,S,130931,0,+40.0496018,-075.0975677,1409270.12432861,4908.53230692945
548,42,101,030700,3,421010307003,Block Group 3,G5030,S,293149,0,+40.0587694,-075.0897160,3155327.79522705,9766.01046114273
549,42,101,030700,1,421010307001,Block Group 1,G5030,S,194645,0,+40.0582999,-075.0866471,2095054.87347412,7192.66039591226
550,42,101,030700,2,421010307002,Block Group 2,G5030,S,165515,0,+40.0535742,-075.0886794,1781504.94567871,6094.65932167138
551,42,101,030800,1,421010308001,Block Group 1,G5030,S,114931,0,+40.0564435,-075.0823486,1237066.89538574,5416.58676286695
552,42,101,030800,2,421010308002,Block Group 2,G5030,S,195023,0,+40.0582419,-075.0809910,2099133.89904785,6429.17675151723
553,42,101,030900,3,421010309003,Block Group 3,G5030,S,371019,0,+40.0428521,-075.0865192,3993495.95391846,11312.2393405019
554,42,101,030900,2,421010309002,Block Group 2,G5030,S,73437,0,+40.0417833,-075.0845396,790439.36517334,4248.91238735871
555,42,101,031000,5,421010310005,Block Group 5,G5030,S,129373,0,+40.0473825,-075.0780140,1392494.08917236,4731.07438039754
556,42,101,031000,6,421010310006,Block Group 6,G5030,S,158155,0,+40.0483018,-075.0806503,1702309.33935547,7071.8961090697
557,42,101,031000,4,421010310004,Block Group 4,G5030,S,95896,0,+40.0450827,-075.0747364,1032183.77154541,4137.66662819578
558,42,101,031000,7,421010310007,Block Group 7,G5030,S,167907,0,+40.0515097,-075.0757776,1807252.07067871,6026.12819415285
559,42,101,031000,1,421010310001,Block Group 1,G5030,S,133014,0,+40.0509976,-075.0690902,1431696.59350586,4799.83711985727
560,42,101,031000,2,421010310002,Block Group 2,G5030,S,183220,0,+40.0535501,-075.0733609,1972093.67333984,6026.46063935057
561,42,101,031102,2,421010311022,Block Group 2,G5030,S,59430,0,+40.0354171,-075.0861297,639663.656433105,3552.71055542028
562,42,101,031102,1,421010311021,Block Group 1,G5030,S,117615,0,+40.0389305,-075.0838666,1265943.69335938,6470.60686547139
563,42,101,020800,1,421010208001,Block Group 1,G5030,S,369682,0,+40.0253059,-075.1879432,4109341.8527832,9286.11990952667
564,42,101,020800,2,421010208002,Block Group 2,G5030,S,510965,0,+40.0184275,-075.1977165,5378695.94500732,12513.6174428977
565,42,101,034200,2,421010342002,Block Group 2,G5030,S,804448,0,+40.0828290,-075.0716161,8296660.18157959,19241.3128768242
566,42,101,020900,3,421010209003,Block Group 3,G5030,S,210125,35428,+40.0160625,-075.2090047,2689702.42626953,8667.15862591111
567,42,101,021000,4,421010210004,Block Group 4,G5030,S,299297,55719,+40.0229216,-075.2183537,3742780.34533691,9969.70787346526
568,42,101,039000,4,421010390004,Block Group 4,G5030,S,94958,0,+40.0327374,-075.0866109,1022072.39886475,4328.60681166606
569,42,101,021600,2,421010216002,Block Group 2,G5030,S,1638706,111706,+40.0436758,-075.2403985,18731853.1306152,23539.519473896
570,42,101,021900,1,421010219001,Block Group 1,G5030,S,1410069,51091,+40.0505829,-075.2470033,15774140.4315186,20770.9935126906
571,42,101,022000,1,421010220001,Block Group 1,G5030,S,2944018,99558,+40.0562177,-075.2520092,32701589.3244629,26057.8807355957
572,42,101,023100,1,421010231001,Block Group 1,G5030,S,732803,1270,+40.0666637,-075.2038514,7864358.42144775,15064.4053011319
573,42,101,023700,2,421010237002,Block Group 2,G5030,S,420115,0,+40.0524409,-075.1900606,4521914.16876221,10690.1329583754
574,42,101,003002,4,421010030024,Block Group 4,G5030,S,57037,0,+39.9314041,-075.1706709,613941.73840332,3623.73856577071
575,42,101,000100,1,421010001001,Block Group 1,G5030,S,245682,0,+39.9503535,-075.1452986,2644500.42724609,6638.47333379223
576,42,101,001002,1,421010010021,Block Group 1,G5030,S,192631,0,+39.9428235,-075.1445380,2073441.34179688,9500.021810907
577,42,101,037600,1,421010376001,Block Group 1,G5030,S,344562,0,+39.9595828,-075.1517458,3708739.17248535,7987.80992944681
578,42,101,036700,2,421010367002,Block Group 2,G5030,S,209043,0,+39.9638927,-075.1454753,2250090.359375,6699.69935424831
579,42,101,012500,1,421010125001,Block Group 1,G5030,S,349996,0,+39.9604277,-075.1658764,3767314.47662354,8918.74585547564
580,42,101,000801,1,421010008011,Block Group 1,G5030,S,99958,12755,+39.9497374,-075.1804054,1236676.36761475,4722.0884253826
581,42,101,001102,1,421010011021,Block Group 1,G5030,S,133170,0,+39.9438904,-075.1559161,1433423.99255371,6032.40132561717
582,42,101,001101,3,421010011013,Block Group 3,G5030,S,53344,0,+39.9453105,-075.1609140,574194.783630371,3054.87843915919
583,42,101,001700,2,421010017002,Block Group 2,G5030,S,105120,0,+39.9382540,-075.1507207,1131501.39379883,4621.75126330536
584,42,101,002702,1,421010027021,Block Group 1,G5030,S,142555,0,+39.9301613,-075.1488268,1534455.1696167,5663.69096001641
585,42,101,003600,1,421010036001,Block Group 1,G5030,S,271664,0,+39.9287176,-075.1894914,2924131.71392822,7329.24944322899
586,42,101,003600,3,421010036003,Block Group 3,G5030,S,371103,0,+39.9243383,-075.1904753,3999639.88928223,9194.00473079475
587,42,101,038300,1,421010383001,Block Group 1,G5030,S,2671248,0,+40.0101847,-075.1237972,28752340.4898682,27518.9323884893
588,42,101,006000,4,421010060004,Block Group 4,G5030,S,221289,0,+39.9147925,-075.2414267,2381952.97338867,6512.79716385962
589,42,101,007200,1,421010072001,Block Group 1,G5030,S,92458,0,+39.9423235,-075.2343355,995204.861938477,4396.11179706958
590,42,101,008602,1,421010086021,Block Group 1,G5030,S,204438,0,+39.9573752,-075.2149973,2200529.73199463,6735.4888937665
591,42,101,003300,1,421010033001,Block Group 1,G5030,S,100648,0,+39.9333604,-075.1907383,1083383.12207031,4810.55758104569
592,42,101,003300,3,421010033003,Block Group 3,G5030,S,56059,0,+39.9365761,-075.1913748,603402.446716309,3580.12251533579
593,42,101,003300,4,421010033004,Block Group 4,G5030,S,79357,0,+39.9377697,-075.1951399,854189.279907227,3745.2514016342
594,42,101,003300,6,421010033006,Block Group 6,G5030,S,74648,0,+39.9352574,-075.1956987,803487.841369629,3595.33694201266
595,42,101,003600,4,421010036004,Block Group 4,G5030,S,157964,0,+39.9320278,-075.1948958,1708878.35229492,5967.23327177048
596,42,101,003600,2,421010036002,Block Group 2,G5030,S,163808,0,+39.9307822,-075.1969441,1755363.3895874,7537.58273003166
597,42,101,003701,3,421010037013,Block Group 3,G5030,S,97432,0,+39.9270893,-075.1810185,1048745.77661133,4131.30583747999
598,42,101,003902,1,421010039021,Block Group 1,G5030,S,77335,0,+39.9196048,-075.1724416,832407.182434082,3651.88943532371
599,42,101,003701,1,421010037011,Block Group 1,G5030,S,61390,0,+39.9280664,-075.1770825,660798.395019531,3270.34894862796
600,42,101,003701,4,421010037014,Block Group 4,G5030,S,83893,0,+39.9279700,-075.1844511,903013.98828125,4244.53287644127
601,42,101,003902,4,421010039024,Block Group 4,G5030,S,146290,0,+39.9175983,-075.1761840,1574653.42358398,5287.98397287745
602,42,101,003701,5,421010037015,Block Group 5,G5030,S,61852,0,+39.9289895,-075.1811521,665771.026062012,3839.31290722507
603,42,101,003702,1,421010037021,Block Group 1,G5030,S,105107,0,+39.9245655,-075.1797171,1131363.87823486,5456.36073358593
604,42,101,036303,3,421010363033,Block Group 3,G5030,S,223735,0,+40.0987040,-074.9717108,2408135.23126221,6745.96533006918
605,42,101,036502,2,421010365022,Block Group 2,G5030,S,1011264,0,+40.1228668,-075.0031484,10892328.7581177,16294.7813501492
606,42,101,036201,2,421010362012,Block Group 2,G5030,S,398629,7838,+40.0851675,-074.9847464,4374977.34039307,8707.67378157862
607,42,101,036202,4,421010362024,Block Group 4,G5030,S,230971,0,+40.0875200,-074.9754090,2481993.0793457,6869.12299620065
608,42,101,035301,3,421010353013,Block Group 3,G5030,S,173609,0,+40.0627233,-074.9895262,2227440.08935547,7140.75654506222
609,42,101,004101,4,421010041014,Block Group 4,G5030,S,110757,0,+39.9244042,-075.1602692,1192147.34393311,4453.59565477952
610,42,101,017900,1,421010179001,Block Group 1,G5030,S,97800,0,+39.9866801,-075.1142559,1052673.09442139,4165.52247486698
611,42,101,017900,3,421010179003,Block Group 3,G5030,S,53613,0,+39.9847086,-075.1136157,577060.715148926,3622.21080696427
612,42,101,018002,1,421010180021,Block Group 1,G5030,S,111954,0,+39.9857439,-075.1056803,1205044.01055908,4567.55853380513
613,42,101,018002,2,421010180022,Block Group 2,G5030,S,101404,0,+39.9827311,-075.1042816,1091481.16143799,4621.72615934177
614,42,101,018002,4,421010180024,Block Group 4,G5030,S,82119,0,+39.9808300,-075.1080805,883923.443847656,3965.95611756193
615,42,101,018002,3,421010180023,Block Group 3,G5030,S,144314,0,+39.9842284,-075.1084340,1553347.99932861,5044.21954776007
616,42,101,018001,3,421010180013,Block Group 3,G5030,S,99431,0,+39.9818416,-075.1134417,1070251.2600708,4874.22607471179
617,42,101,018001,2,421010180012,Block Group 2,G5030,S,102762,0,+39.9828809,-075.1111720,1106089.29022217,4544.09075178045
618,42,101,035702,1,421010357021,Block Group 1,G5030,S,1237684,0,+40.1120450,-075.0380016,13321653.2196655,17470.3961056368
619,42,101,003702,2,421010037022,Block Group 2,G5030,S,80103,0,+39.9245588,-075.1834976,862224.366088867,4100.02382831352
620,42,101,018300,2,421010183002,Block Group 2,G5030,S,124591,0,+39.9986371,-075.0718398,1341075.703125,5203.91610310672
621,42,101,018300,4,421010183004,Block Group 4,G5030,S,118370,0,+39.9965172,-075.0771795,1274092.08502197,5507.40188099527
622,42,101,018300,1,421010183001,Block Group 1,G5030,S,912809,160763,+39.9931694,-075.0720444,10722688.2946167,18557.9467441273
623,42,101,018400,1,421010184001,Block Group 1,G5030,S,373385,3412,+40.0060167,-075.0708602,4055689.72344971,8062.50926389566
624,42,101,037900,5,421010379005,Block Group 5,G5030,S,111966,0,+39.9863213,-075.0974779,1205172.26690674,4664.99635143563
625,42,101,037900,1,421010379001,Block Group 1,G5030,S,65574,0,+39.9867399,-075.1029931,705815.80480957,3363.99607423014
626,42,101,037900,4,421010379004,Block Group 4,G5030,S,73371,0,+39.9846930,-075.1011779,789738.108032227,3566.49635541341
627,42,101,037900,2,421010379002,Block Group 2,G5030,S,113481,0,+39.9880874,-075.0998424,1221481.81524658,4433.71645846955
628,42,101,038200,2,421010382002,Block Group 2,G5030,S,250653,0,+39.9901972,-075.1026825,2697944.47711182,7030.9662564516
629,42,101,018800,5,421010188005,Block Group 5,G5030,S,98121,0,+39.9949464,-075.1107676,1056150.87786865,4917.78460791944
630,42,101,018800,6,421010188006,Block Group 6,G5030,S,72731,0,+39.9965762,-075.1092403,782849.068725586,4494.95885054759
631,42,101,031102,4,421010311024,Block Group 4,G5030,S,125948,0,+40.0379358,-075.0815402,1355662.08300781,4656.5245327354
632,42,101,031101,3,421010311013,Block Group 3,G5030,S,104578,0,+40.0402090,-075.0793789,1125630.79962158,4280.46443527866
633,42,101,031101,4,421010311014,Block Group 4,G5030,S,95246,0,+40.0437869,-075.0800409,1025185.65881348,4567.37445619155
634,42,101,031101,1,421010311011,Block Group 1,G5030,S,86557,0,+40.0433125,-075.0764240,931667.446044922,3979.95279478095
635,42,101,031101,2,421010311012,Block Group 2,G5030,S,63268,0,+40.0418540,-075.0778155,681005.686889648,3556.42611510347
636,42,101,031200,1,421010312001,Block Group 1,G5030,S,79396,0,+40.0356324,-075.0794592,854595.306518555,3802.23663840464
637,42,101,031300,3,421010313003,Block Group 3,G5030,S,177429,0,+40.0381850,-075.0717185,1909766.59173584,5646.04424159383
638,42,101,031300,4,421010313004,Block Group 4,G5030,S,110365,0,+40.0407349,-075.0746115,1187917.78729248,4787.12675183421
639,42,101,031300,5,421010313005,Block Group 5,G5030,S,78741,0,+40.0424010,-075.0716948,847533.785339355,4453.3605177296
640,42,101,031300,6,421010313006,Block Group 6,G5030,S,64401,0,+40.0408804,-075.0697403,693170.167907715,3483.30613792659
641,42,101,031300,1,421010313001,Block Group 1,G5030,S,73929,0,+40.0398210,-075.0678105,795737.030578613,3645.09622492356
642,42,101,031401,1,421010314011,Block Group 1,G5030,S,118763,0,+40.0489050,-075.0662618,1278308.46148682,4636.61009167126
643,42,101,031402,2,421010314022,Block Group 2,G5030,S,163648,0,+40.0404167,-075.0620784,1761452.77191162,5374.02006737967
644,42,101,031401,3,421010314013,Block Group 3,G5030,S,96504,0,+40.0424197,-075.0657157,1038728.34472656,4106.49086554954
645,42,101,031401,4,421010314014,Block Group 4,G5030,S,85277,0,+40.0438373,-075.0682869,917879.647766113,3866.54165216018
646,42,101,031401,5,421010314015,Block Group 5,G5030,S,107140,0,+40.0456924,-075.0698824,1153204.28894043,4741.27353999758
647,42,101,031402,1,421010314021,Block Group 1,G5030,S,168880,0,+40.0431865,-075.0577439,1817756.05981445,5693.04213232492
648,42,101,031402,3,421010314023,Block Group 3,G5030,S,231608,0,+40.0453706,-075.0608732,2492916.33483887,7008.55979457266
649,42,101,031401,2,421010314012,Block Group 2,G5030,S,187165,0,+40.0462531,-075.0645366,2014542.16400146,7583.01968542495
650,42,101,031501,3,421010315013,Block Group 3,G5030,S,93440,0,+40.0338248,-075.0509816,1005745.7755127,4218.07481000749
651,42,101,031502,3,421010315023,Block Group 3,G5030,S,129272,0,+40.0361124,-075.0552710,1391420.0692749,5017.19926923156
652,42,101,031501,4,421010315014,Block Group 4,G5030,S,118002,0,+40.0369305,-075.0507828,1270113.60162354,4504.90890391718
